Time,Team,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
253.51436,5,812,795,17,-17,127300,127300,-12668,320292,320292
253.51436,6,250,150,100,-100,127300,127300,10191,70609,70609
253.51436,7,210,110,100,-100,127300,127300,8150,23850,23850
253.736309,0,180,155,25,-25,127300,127400,4679,22521,20021
253.736309,1,0,0,0,0,127300,127400,0,0,0
253.736309,2,279,195,84,-84,127300,127400,12051,10549,2149
253.736309,3,1806,1775,31,-31,127300,127400,-12080,411488,408388
253.736309,4,196,125,71,-71,127300,127400,6332,3968,-3132
253.736309,5,812,795,17,-17,127300,127400,-12668,320292,318592
253.736309,6,250,150,100,-100,127300,127400,10191,70609,60609
253.736309,7,210,110,100,-100,127300,127400,8150,23850,13850
254.035982,0,180,155,25,-25,127300,127400,4679,22521,20021
254.035982,1,0,0,0,0,127300,127400,0,0,0
254.035982,2,279,195,84,-84,127300,127400,12051,10549,2149
254.035982,3,1865,1775,90,-90,127300,127400,-10578,415886,406886
254.035982,4,196,125,71,-71,127300,127400,6332,3968,-3132
254.035982,5,812,795,17,-17,127300,127400,-12668,320292,318592
254.035982,6,250,150,100,-100,127300,127400,10191,70609,60609
254.035982,7,210,110,100,-100,127300,127400,8150,23850,13850
254.238175,0,180,155,25,-25,127300,127400,4679,22521,20021
254.238175,1,0,0,0,0,127300,127400,0,0,0
254.238175,2,279,195,84,-84,127300,127400,12051,10549,2149
254.238175,3,1875,1775,100,-100,127300,127400,-10323,416631,406631
254.238175,4,196,125,71,-71,127300,127400,6332,3968,-3132
254.238175,5,812,795,17,-17,127300,127400,-12668,320292,318592
254.238175,6,250,150,100,-100,127300,127400,10191,70609,60609
254.238175,7,210,110,100,-100,127300,127400,8150,23850,13850
254.493103,0,180,155,25,-25,127300,127400,4679,22521,20021
254.493103,1,0,0,0,0,127300,127400,0,0,0
254.493103,2,279,195,84,-84,127300,127400,12051,10549,2149
254.493103,3,1875,1775,100,-100,127300,127400,-10323,416631,406631
254.493103,4,196,125,71,-71,127300,127400,6332,3968,-3132
254.493103,5,812,795,17,-17,127300,127400,-12668,320292,318592
254.493103,6,250,150,100,-100,127300,127400,10191,70609,60609
254.493103,7,210,110,100,-100,127300,127400,8150,23850,13850
254.759849,0,180,155,25,-25,127300,127400,4679,22521,20021
254.759849,1,0,0,0,0,127300,127400,0,0,0
254.759849,2,279,195,84,-84,127300,127400,12051,10549,2149
254.759849,3,1875,1775,100,-100,127300,127400,-10323,416631,406631
254.759849,4,196,125,71,-71,127300,127400,6332,3968,-3132
254.759849,5,812,795,17,-17,127300,127400,-12668,320292,318592
254.759849,6,250,150,100,-100,127300,127400,10191,70609,60609
254.759849,7,210,110,100,-100,127300,127400,8150,23850,13850
254.995203,0,180,155,25,-25,127100,127400,4679,22521,16146
254.995203,1,0,0,0,0,127100,127400,0,0,0
254.995203,2,279,195,84,-84,127100,127400,12051,10549,-10871
254.995203,3,1875,1775,100,-100,127100,127400,-10323,416631,391131
254.995203,4,196,125,71,-71,127100,127400,6332,3968,-14137
254.995203,5,833,795,38,-38,127100,127400,-12935,324759,315069
254.995203,6,250,150,100,-100,127100,127400,10191,70609,45109
254.995203,7,210,110,100,-100,127100,127400,8150,23850,-1650
255.20506,0,180,155,25,-25,127100,127400,4679,22521,16146
255.20506,1,0,0,0,0,127100,127400,0,0,0
255.20506,2,279,195,84,-84,127100,127400,12051,10549,-10871
255.20506,3,1875,1775,100,-100,127100,127400,-10323,416631,391131
255.20506,4,196,125,71,-71,127100,127400,6332,3968,-14137
255.20506,5,833,795,38,-38,127100,127400,-12935,324759,315069
255.20506,6,250,150,100,-100,127100,127400,10191,70609,45109
255.20506,7,210,110,100,-100,127100,127400,8150,23850,-1650
255.497324,0,180,155,25,-25,127100,127600,4679,22521,16146
255.497324,1,0,0,0,0,127100,127600,0,0,0
255.497324,2,279,195,84,-84,127100,127600,12051,10549,-10871
255.497324,3,1875,1775,100,-100,127100,127600,-10323,416631,391131
255.497324,4,196,125,71,-71,127100,127600,6332,3968,-14137
255.497324,5,833,795,38,-38,127100,127600,-12935,324759,315069
255.497324,6,250,150,100,-100,127100,127600,10191,70609,45109
255.497324,7,210,110,100,-100,127100,127600,8150,23850,-1650
255.729357,0,180,155,25,-25,127500,127700,4679,22521,17521
255.729357,1,0,0,0,0,127500,127700,0,0,0
255.729357,2,289,195,94,-94,127500,127700,12306,10294,-8506
255.729357,3,1875,1775,100,-100,127500,127700,-10323,416631,396631
255.729357,4,196,125,71,-71,127500,127700,6332,3968,-10232
255.729357,5,857,795,62,-62,127500,127700,-12324,328948,316548
255.729357,6,250,150,100,-100,127500,127700,10191,70609,50609
255.729357,7,210,110,100,-100,127500,127700,8150,23850,3850
255.960777,0,180,155,25,-25,127500,127700,4679,22521,17521
255.960777,1,0,0,0,0,127500,127700,0,0,0
255.960777,2,289,195,94,-94,127500,127700,12306,10294,-8506
255.960777,3,1875,1775,100,-100,127500,127700,-10323,416631,396631
255.960777,4,196,125,71,-71,127500,127700,6332,3968,-10232
255.960777,5,857,795,62,-62,127500,127700,-12324,328948,316548
255.960777,6,250,150,100,-100,127500,127700,10191,70609,50609
255.960777,7,210,110,100,-100,127500,127700,8150,23850,3850
256.263483,0,180,155,25,-25,127500,127700,4679,22521,17521
256.263483,1,0,0,0,0,127500,127700,0,0,0
256.263483,2,289,195,94,-94,127500,127700,12306,10294,-8506
256.263483,3,1875,1775,100,-100,127500,127700,-10323,416631,396631
256.263483,4,196,125,71,-71,127500,127700,6332,3968,-10232
256.263483,5,857,795,62,-62,127500,127700,-12324,328948,316548
256.263483,6,250,150,100,-100,127500,127700,10191,70609,50609
256.263483,7,210,110,100,-100,127500,127700,8150,23850,3850
256.484236,0,180,155,25,-25,127500,127700,4679,22521,17521
256.484236,1,0,0,0,0,127500,127700,0,0,0
256.484236,2,289,195,94,-94,127500,127700,12306,10294,-8506
256.484236,3,1875,1775,100,-100,127500,127700,-10323,416631,396631
256.484236,4,196,125,71,-71,127500,127700,6332,3968,-10232
256.484236,5,857,795,62,-62,127500,127700,-12324,328948,316548
256.484236,6,250,150,100,-100,127500,127700,10191,70609,50609
256.484236,7,210,110,100,-100,127500,127700,8150,23850,3850
256.800197,0,180,155,25,-25,127700,127800,4679,22521,20021
256.800197,1,0,0,0,0,127700,127800,0,0,0
256.800197,2,289,195,94,-94,127700,127800,12306,10294,894
256.800197,3,1875,1775,100,-100,127700,127800,-10323,416631,406631
256.800197,4,196,125,71,-71,127700,127800,6332,3968,-3132
256.800197,5,867,795,72,-72,127700,127800,-12069,331693,324493
256.800197,6,250,150,100,-100,127700,127800,10191,70609,60609
256.800197,7,210,110,100,-100,127700,127800,8150,23850,13850
257.005785,0,180,155,25,-25,127700,127800,4679,22521,20021
257.005785,1,0,0,0,0,127700,127800,0,0,0
257.005785,2,289,195,94,-94,127700,127800,12306,10294,894
257.005785,3,1875,1775,100,-100,127700,127800,-10323,416631,406631
257.005785,4,196,125,71,-71,127700,127800,6332,3968,-3132
257.005785,5,867,795,72,-72,127700,127800,-12069,331693,324493
257.005785,6,250,150,100,-100,127700,127800,10191,70609,60609
257.005785,7,210,110,100,-100,127700,127800,8150,23850,13850
257.267898,0,180,155,25,-25,127700,127800,4679,22521,20021
257.267898,1,0,0,0,0,127700,127800,0,0,0
257.267898,2,289,195,94,-94,127700,127800,12306,10294,894
257.267898,3,1875,1775,100,-100,127700,127800,-10323,416631,406631
257.267898,4,196,125,71,-71,127700,127800,6332,3968,-3132
257.267898,5,867,795,72,-72,127700,127800,-12069,331693,324493
257.267898,6,250,150,100,-100,127700,127800,10191,70609,60609
257.267898,7,210,110,100,-100,127700,127800,8150,23850,13850
257.48524,0,180,155,25,-25,127700,127800,4679,22521,20021
257.48524,1,0,0,0,0,127700,127800,0,0,0
257.48524,2,289,195,94,-94,127700,127800,12306,10294,894
257.48524,3,1875,1775,100,-100,127700,127800,-10323,416631,406631
257.48524,4,196,125,71,-71,127700,127800,6332,3968,-3132
257.48524,5,867,795,72,-72,127700,127800,-12069,331693,324493
257.48524,6,250,150,100,-100,127700,127800,10191,70609,60609
257.48524,7,210,110,100,-100,127700,127800,8150,23850,13850
257.732119,0,180,155,25,-25,127300,127800,4679,22521,16121
257.732119,1,0,0,0,0,127300,127800,0,0,0
257.732119,2,289,195,94,-94,127300,127800,12306,10294,-13770
257.732119,3,1875,1775,100,-100,127300,127800,-10323,416631,391031
257.732119,4,196,125,71,-71,127300,127800,6332,3968,-14208
257.732119,5,886,795,91,-91,127300,127800,-12311,337635,314339
257.732119,6,250,150,100,-100,127300,127800,10191,70609,45009
257.732119,7,210,110,100,-100,127300,127800,8150,23850,-1750
257.953277,0,180,155,25,-25,127300,127800,4679,22521,16121
257.953277,1,0,0,0,0,127300,127800,0,0,0
257.953277,2,289,195,94,-94,127300,127800,12306,10294,-13770
257.953277,3,1875,1775,100,-100,127300,127800,-10323,416631,391031
257.953277,4,196,125,71,-71,127300,127800,6332,3968,-14208
257.953277,5,886,795,91,-91,127300,127800,-12311,337635,314339
257.953277,6,250,150,100,-100,127300,127800,10191,70609,45009
257.953277,7,210,110,100,-100,127300,127800,8150,23850,-1750
258.241112,0,180,155,25,-25,127300,127800,4679,22521,16121
258.241112,1,0,0,0,0,127300,127800,0,0,0
258.241112,2,289,195,94,-94,127300,127800,12306,10294,-13770
258.241112,3,1875,1775,100,-100,127300,127800,-10323,416631,391031
258.241112,4,196,125,71,-71,127300,127800,6332,3968,-14208
258.241112,5,886,795,91,-91,127300,127800,-12311,337635,314339
258.241112,6,250,150,100,-100,127300,127800,10191,70609,45009
258.241112,7,210,110,100,-100,127300,127800,8150,23850,-1750
258.490942,0,180,155,25,-25,127300,127800,4679,22521,16121
258.490942,1,0,0,0,0,127300,127800,0,0,0
258.490942,2,289,195,94,-94,127300,127800,12306,10294,-13770
258.490942,3,1875,1775,100,-100,127300,127800,-10323,416631,391031
258.490942,4,196,125,71,-71,127300,127800,6332,3968,-14208
258.490942,5,886,795,91,-91,127300,127800,-12311,337635,314339
258.490942,6,250,150,100,-100,127300,127800,10191,70609,45009
258.490942,7,210,110,100,-100,127300,127800,8150,23850,-1750
258.723726,0,180,155,25,-25,127300,127600,4679,22521,16146
258.723726,1,0,0,0,0,127300,127600,0,0,0
258.723726,2,289,195,94,-94,127300,127600,12306,10294,-13676
258.723726,3,1875,1775,100,-100,127300,127600,-10323,416631,391131
258.723726,4,196,125,71,-71,127300,127600,6332,3968,-14137
258.723726,5,886,795,91,-91,127300,127600,-12311,337635,314430
258.723726,6,250,150,100,-100,127300,127600,10191,70609,45109
258.723726,7,210,110,100,-100,127300,127600,8150,23850,-1650
259.039153,0,180,155,25,-25,127300,127600,4679,22521,16146
259.039153,1,0,0,0,0,127300,127600,0,0,0
259.039153,2,289,195,94,-94,127300,127600,12306,10294,-13676
259.039153,3,1875,1775,100,-100,127300,127600,-10323,416631,391131
259.039153,4,196,125,71,-71,127300,127600,6332,3968,-14137
259.039153,5,886,795,91,-91,127300,127600,-12311,337635,314430
259.039153,6,250,150,100,-100,127300,127600,10191,70609,45109
259.039153,7,210,110,100,-100,127300,127600,8150,23850,-1650
259.240733,0,180,155,25,-25,127300,127600,4679,22521,16146
259.240733,1,0,0,0,0,127300,127600,0,0,0
259.240733,2,289,195,94,-94,127300,127600,12306,10294,-13676
259.240733,3,1875,1775,100,-100,127300,127600,-10323,416631,391131
259.240733,4,196,125,71,-71,127300,127600,6332,3968,-14137
259.240733,5,886,795,91,-91,127300,127600,-12311,337635,314430
259.240733,6,250,150,100,-100,127300,127600,10191,70609,45109
259.240733,7,210,110,100,-100,127300,127600,8150,23850,-1650
259.484221,0,180,155,25,-25,127300,127600,4679,22521,16146
259.484221,1,0,0,0,0,127300,127600,0,0,0
259.484221,2,289,195,94,-94,127300,127600,12306,10294,-13676
259.484221,3,1875,1775,100,-100,127300,127600,-10323,416631,391131
259.484221,4,196,125,71,-71,127300,127600,6332,3968,-14137
259.484221,5,886,795,91,-91,127300,127600,-12311,337635,314430
259.484221,6,250,150,100,-100,127300,127600,10191,70609,45109
259.484221,7,210,110,100,-100,127300,127600,8150,23850,-1650
259.738388,0,180,155,25,-25,127300,127700,4679,22521,16146
259.738388,1,0,0,0,0,127300,127700,0,0,0
259.738388,2,289,195,94,-94,127300,127700,12306,10294,-13676
259.738388,3,1875,1775,100,-100,127300,127700,-10323,416631,391131
259.738388,4,196,125,71,-71,127300,127700,6332,3968,-14137
259.738388,5,886,795,91,-91,127300,127700,-12311,337635,314430
259.738388,6,250,150,100,-100,127300,127700,10191,70609,45109
259.738388,7,210,110,100,-100,127300,127700,8150,23850,-1650
259.963079,0,180,155,25,-25,127700,127700,4679,22521,22521
259.963079,1,0,0,0,0,127700,127700,0,0,0
259.963079,2,289,195,94,-94,127700,127700,12306,10294,10294
259.963079,3,1875,1775,100,-100,127700,127700,-10323,416631,416631
259.963079,4,196,125,71,-71,127700,127700,6332,3968,3968
259.963079,5,892,795,97,-97,127700,127700,-12158,338682,338682
259.963079,6,250,150,100,-100,127700,127700,10191,70609,70609
259.963079,7,210,110,100,-100,127700,127700,8150,23850,23850
260.276905,0,180,155,25,-25,127700,127700,4679,22521,22521
260.276905,1,0,0,0,0,127700,127700,0,0,0
260.276905,2,289,195,94,-94,127700,127700,12306,10294,10294
260.276905,3,1875,1775,100,-100,127700,127700,-10323,416631,416631
260.276905,4,196,125,71,-71,127700,127700,6332,3968,3968
260.276905,5,895,795,100,-100,127700,127700,-12081,339505,339505
260.276905,6,250,150,100,-100,127700,127700,10191,70609,70609
260.276905,7,210,110,100,-100,127700,127700,8150,23850,23850
260.496082,0,182,155,27,-27,127700,127700,4730,23070,23070
260.496082,1,0,0,0,0,127700,127700,0,0,0
260.496082,2,289,195,94,-94,127700,127700,12306,10294,10294
260.496082,3,1875,1775,100,-100,127700,127700,-10323,416631,416631
260.496082,4,196,125,71,-71,127700,127700,6332,3968,3968
260.496082,5,895,795,100,-100,127700,127700,-12081,339505,339505
260.496082,6,250,150,100,-100,127700,127700,10191,70609,70609
260.496082,7,210,110,100,-100,127700,127700,8150,23850,23850
260.737746,0,184,155,29,-29,127700,127700,4781,23619,23619
260.737746,1,0,0,0,0,127700,127700,0,0,0
260.737746,2,289,195,94,-94,127700,127700,12306,10294,10294
260.737746,3,1875,1775,100,-100,127700,127700,-10323,416631,416631
260.737746,4,196,125,71,-71,127700,127700,6332,3968,3968
260.737746,5,895,795,100,-100,127700,127700,-12081,339505,339505
260.737746,6,250,150,100,-100,127700,127700,10191,70609,70609
260.737746,7,210,110,100,-100,127700,127700,8150,23850,23850
261.02549,0,186,155,31,-31,127700,127700,4832,24168,24168
261.02549,1,0,0,0,0,127700,127700,0,0,0
261.02549,2,289,195,94,-94,127700,127700,12306,10294,10294
261.02549,3,1875,1775,100,-100,127700,127700,-10323,416631,416631
261.02549,4,196,125,71,-71,127700,127700,6332,3968,3968
261.02549,5,895,795,100,-100,127700,127700,-12081,339505,339505
261.02549,6,250,150,100,-100,127700,127700,10191,70609,70609
261.02549,7,210,110,100,-100,127700,127700,8150,23850,23850
261.227423,0,188,155,33,-33,127800,128300,4884,25016,16535
261.227423,1,0,0,0,0,127800,128300,0,0,0
261.227423,2,289,195,94,-94,127800,128300,12306,10294,-13864
261.227423,3,1875,1775,100,-100,127800,128300,-10323,416631,390931
261.227423,4,196,125,71,-71,127800,128300,6332,3968,-14279
261.227423,5,895,795,100,-100,127800,128300,-12081,339505,313805
261.227423,6,250,150,100,-100,127800,128300,10191,70609,44909
261.227423,7,210,110,100,-100,127800,128300,8150,23850,-1850
261.52691,0,190,155,35,-35,127900,128300,4935,25565,16570
261.52691,1,0,0,0,0,127900,128300,0,0,0
261.52691,2,289,195,94,-94,127900,128300,12306,10294,-13864
261.52691,3,1875,1775,100,-100,127900,128300,-10323,416631,390931
261.52691,4,196,125,71,-71,127900,128300,6332,3968,-14279
261.52691,5,895,795,100,-100,127900,128300,-12081,339505,313805
261.52691,6,250,150,100,-100,127900,128300,10191,70609,44909
261.52691,7,210,110,100,-100,127900,128300,8150,23850,-1850
261.701245,0,192,155,37,-37,127700,128300,4986,26514,17005
261.701245,1,0,0,0,0,127700,128300,0,0,0
261.701245,2,289,195,94,-94,127700,128300,12306,10294,-13864
261.701245,3,1875,1775,100,-100,127700,128300,-10323,416631,390931
261.701245,4,196,125,71,-71,127700,128300,6332,3968,-14279
261.701245,5,895,795,100,-100,127700,128300,-12081,339505,313805
261.701245,6,250,150,100,-100,127700,128300,10191,70609,44909
261.701245,7,210,110,100,-100,127700,128300,8150,23850,-1850
261.955974,0,194,155,39,-39,127900,128300,5037,27463,17440
261.955974,1,0,0,0,0,127900,128300,0,0,0
261.955974,2,289,195,94,-94,127900,128300,12306,10294,-13864
261.955974,3,1875,1775,100,-100,127900,128300,-10323,416631,390931
261.955974,4,196,125,71,-71,127900,128300,6332,3968,-14279
261.955974,5,895,795,100,-100,127900,128300,-12081,339505,313805
261.955974,6,250,150,100,-100,127900,128300,10191,70609,44909
261.955974,7,210,110,100,-100,127900,128300,8150,23850,-1850
262.267304,0,196,155,41,-41,127900,128300,5088,28212,17675
262.267304,1,0,0,0,0,127900,128300,0,0,0
262.267304,2,289,195,94,-94,127900,128300,12306,10294,-13864
262.267304,3,1875,1775,100,-100,127900,128300,-10323,416631,390931
262.267304,4,196,125,71,-71,127900,128300,6332,3968,-14279
262.267304,5,895,795,100,-100,127900,128300,-12081,339505,313805
262.267304,6,250,150,100,-100,127900,128300,10191,70609,44909
262.267304,7,210,110,100,-100,127900,128300,8150,23850,-1850
262.516679,0,200,155,45,-45,127900,128300,5190,29310,17745
262.516679,1,0,0,0,0,127900,128300,0,0,0
262.516679,2,289,195,94,-94,127900,128300,12306,10294,-13864
262.516679,3,1875,1775,100,-100,127900,128300,-10323,416631,390931
262.516679,4,196,125,71,-71,127900,128300,6332,3968,-14279
262.516679,5,895,795,100,-100,127900,128300,-12081,339505,313805
262.516679,6,250,150,100,-100,127900,128300,10191,70609,44909
262.516679,7,210,110,100,-100,127900,128300,8150,23850,-1850
262.755526,0,202,155,47,-47,127900,128300,5241,29859,17780
262.755526,1,0,0,0,0,127900,128300,0,0,0
262.755526,2,289,195,94,-94,127900,128300,12306,10294,-13864
262.755526,3,1875,1775,100,-100,127900,128300,-10323,416631,390931
262.755526,4,196,125,71,-71,127900,128300,6332,3968,-14279
262.755526,5,895,795,100,-100,127900,128300,-12081,339505,313805
262.755526,6,250,150,100,-100,127900,128300,10191,70609,44909
262.755526,7,210,110,100,-100,127900,128300,8150,23850,-1850
262.979344,0,204,155,49,-49,127900,128200,5292,30408,17864
262.979344,1,0,0,0,0,127900,128200,0,0,0
262.979344,2,289,195,94,-94,127900,128200,12306,10294,-13770
262.979344,3,1875,1775,100,-100,127900,128200,-10323,416631,391031
262.979344,4,196,125,71,-71,127900,128200,6332,3968,-14208
262.979344,5,895,795,100,-100,127900,128200,-12081,339505,313905
262.979344,6,250,150,100,-100,127900,128200,10191,70609,45009
262.979344,7,210,110,100,-100,127900,128200,8150,23850,-1750
263.273777,0,206,155,51,-51,127900,128200,5343,30957,17901
263.273777,1,0,0,0,0,127900,128200,0,0,0
263.273777,2,289,195,94,-94,127900,128200,12306,10294,-13770
263.273777,3,1875,1775,100,-100,127900,128200,-10323,416631,391031
263.273777,4,196,125,71,-71,127900,128200,6332,3968,-14208
263.273777,5,895,795,100,-100,127900,128200,-12081,339505,313905
263.273777,6,250,150,100,-100,127900,128200,10191,70609,45009
263.273777,7,210,110,100,-100,127900,128200,8150,23850,-1750
263.516709,0,208,155,53,-53,127900,128200,5394,31506,17938
263.516709,1,0,0,0,0,127900,128200,0,0,0
263.516709,2,289,195,94,-94,127900,128200,12306,10294,-13770
263.516709,3,1875,1775,100,-100,127900,128200,-10323,416631,391031
263.516709,4,196,125,71,-71,127900,128200,6332,3968,-14208
263.516709,5,895,795,100,-100,127900,128200,-12081,339505,313905
263.516709,6,250,150,100,-100,127900,128200,10191,70609,45009
263.516709,7,210,110,100,-100,127900,128200,8150,23850,-1750
263.711293,0,210,155,55,-55,127900,128200,5445,32055,17975
263.711293,1,0,0,0,0,127900,128200,0,0,0
263.711293,2,289,195,94,-94,127900,128200,12306,10294,-13770
263.711293,3,1875,1775,100,-100,127900,128200,-10323,416631,391031
263.711293,4,196,125,71,-71,127900,128200,6332,3968,-14208
263.711293,5,895,795,100,-100,127900,128200,-12081,339505,313905
263.711293,6,250,150,100,-100,127900,128200,10191,70609,45009
263.711293,7,210,110,100,-100,127900,128200,8150,23850,-1750
263.969174,0,212,155,57,-57,127900,128200,5496,33004,18412
263.969174,1,0,0,0,0,127900,128200,0,0,0
263.969174,2,289,195,94,-94,127900,128200,12306,10294,-13770
263.969174,3,1875,1775,100,-100,127900,128200,-10323,416631,391031
263.969174,4,196,125,71,-71,127900,128200,6332,3968,-14208
263.969174,5,895,795,100,-100,127900,128200,-12081,339505,313905
263.969174,6,250,150,100,-100,127900,128200,10191,70609,45009
263.969174,7,210,110,100,-100,127900,128200,8150,23850,-1750
264.259283,0,214,155,59,-59,128000,128200,5547,33553,21753
264.259283,1,0,0,0,0,128000,128200,0,0,0
264.259283,2,289,195,94,-94,128000,128200,12306,10294,-8506
264.259283,3,1875,1775,100,-100,128000,128200,-10323,416631,396631
264.259283,4,196,125,71,-71,128000,128200,6332,3968,-10232
264.259283,5,895,795,100,-100,128000,128200,-12081,339505,319505
264.259283,6,250,150,100,-100,128000,128200,10191,70609,50609
264.259283,7,210,110,100,-100,128000,128200,8150,23850,3850
264.52773,0,218,155,63,-63,128000,128200,5649,34651,22051
264.52773,1,0,0,0,0,128000,128200,0,0,0
264.52773,2,289,195,94,-94,128000,128200,12306,10294,-8506
264.52773,3,1875,1775,100,-100,128000,128200,-10323,416631,396631
264.52773,4,196,125,71,-71,128000,128200,6332,3968,-10232
264.52773,5,895,795,100,-100,128000,128200,-12081,339505,319505
264.52773,6,250,150,100,-100,128000,128200,10191,70609,50609
264.52773,7,210,110,100,-100,128000,128200,8150,23850,3850
264.73203,0,220,155,65,-65,128000,128200,5700,35400,22400
264.73203,1,0,0,0,0,128000,128200,0,0,0
264.73203,2,289,195,94,-94,128000,128200,12306,10294,-8506
264.73203,3,1875,1775,100,-100,128000,128200,-10323,416631,396631
264.73203,4,196,125,71,-71,128000,128200,6332,3968,-10232
264.73203,5,895,795,100,-100,128000,128200,-12081,339505,319505
264.73203,6,250,150,100,-100,128000,128200,10191,70609,50609
264.73203,7,210,110,100,-100,128000,128200,8150,23850,3850
264.970091,0,222,155,67,-67,128000,128200,5713,36187,22787
264.970091,1,0,0,0,0,128000,128200,0,0,0
264.970091,2,289,195,94,-94,128000,128200,12306,10294,-8506
264.970091,3,1875,1775,100,-100,128000,128200,-10323,416631,396631
264.970091,4,196,126,70,-70,128000,128200,6358,3342,-10658
264.970091,5,895,795,100,-100,128000,128200,-12081,339505,319505
264.970091,6,250,150,100,-100,128000,128200,10191,70609,50609
264.970091,7,210,110,100,-100,128000,128200,8150,23850,3850
265.260969,0,224,155,69,-69,128000,128200,5764,36536,22736
265.260969,1,0,0,0,0,128000,128200,0,0,0
265.260969,2,289,195,94,-94,128000,128200,12306,10294,-8506
265.260969,3,1875,1775,100,-100,128000,128200,-10323,416631,396631
265.260969,4,196,128,68,-68,128000,128200,6332,2568,-11032
265.260969,5,895,795,100,-100,128000,128200,-12081,339505,319505
265.260969,6,250,150,100,-100,128000,128200,10191,70609,50609
265.260969,7,210,110,100,-100,128000,128200,8150,23850,3850
265.541799,0,224,155,69,-69,128100,128200,5764,36536,29636
265.541799,1,0,0,0,0,128100,128200,0,0,0
265.541799,2,289,195,94,-94,128100,128200,12306,10294,894
265.541799,3,1875,1775,100,-100,128100,128200,-10323,416631,406631
265.541799,4,196,138,58,-58,128100,128200,6204,-1304,-7104
265.541799,5,895,795,100,-100,128100,128200,-12081,339505,329505
265.541799,6,250,150,100,-100,128100,128200,10191,70609,60609
265.541799,7,210,110,100,-100,128100,128200,8150,23850,13850
265.719772,0,224,155,69,-69,128100,128200,5764,36536,29636
265.719772,1,0,0,0,0,128100,128200,0,0,0
265.719772,2,289,195,94,-94,128100,128200,12306,10294,894
265.719772,3,1875,1775,100,-100,128100,128200,-10323,416631,406631
265.719772,4,196,138,58,-58,128100,128200,6204,-1304,-7104
265.719772,5,895,795,100,-100,128100,128200,-12081,339505,329505
265.719772,6,250,150,100,-100,128100,128200,10191,70609,60609
265.719772,7,210,110,100,-100,128100,128200,8150,23850,13850
266.049129,0,224,155,69,-69,128100,128200,5764,36536,29636
266.049129,1,0,0,0,0,128100,128200,0,0,0
266.049129,2,289,195,94,-94,128100,128200,12306,10294,894
266.049129,3,1875,1775,100,-100,128100,128200,-10323,416631,406631
266.049129,4,196,138,58,-58,128100,128200,6204,-1304,-7104
266.049129,5,895,795,100,-100,128100,128200,-12081,339505,329505
266.049129,6,250,150,100,-100,128100,128200,10191,70609,60609
266.049129,7,210,110,100,-100,128100,128200,8150,23850,13850
266.240612,0,226,155,71,-71,128100,128200,5815,36885,29785
266.240612,1,0,0,0,0,128100,128200,0,0,0
266.240612,2,289,195,94,-94,128100,128200,12306,10294,894
266.240612,3,1875,1775,100,-100,128100,128200,-10323,416631,406631
266.240612,4,196,138,58,-58,128100,128200,6204,-1304,-7104
266.240612,5,895,795,100,-100,128100,128200,-12081,339505,329505
266.240612,6,250,150,100,-100,128100,128200,10191,70609,60609
266.240612,7,210,110,100,-100,128100,128200,8150,23850,13850
266.494766,0,226,155,71,-71,128100,128200,5815,36885,29785
266.494766,1,0,0,0,0,128100,128200,0,0,0
266.494766,2,289,195,94,-94,128100,128200,12306,10294,894
266.494766,3,1875,1775,100,-100,128100,128200,-10323,416631,406631
266.494766,4,196,138,58,-58,128100,128200,6204,-1304,-7104
266.494766,5,895,795,100,-100,128100,128200,-12081,339505,329505
266.494766,6,250,150,100,-100,128100,128200,10191,70609,60609
266.494766,7,210,110,100,-100,128100,128200,8150,23850,13850
266.737054,0,228,155,73,-73,127600,128200,5789,37311,18623
266.737054,1,0,0,0,0,127600,128200,0,0,0
266.737054,2,289,195,94,-94,127600,128200,12306,10294,-13770
266.737054,3,1875,1775,100,-100,127600,128200,-10323,416631,391031
266.737054,4,196,138,58,-58,127600,128200,6204,-1304,-16152
266.737054,5,895,795,100,-100,127600,128200,-12081,339505,313905
266.737054,6,250,150,100,-100,127600,128200,10191,70609,45009
266.737054,7,210,110,100,-100,127600,128200,8150,23850,-1750
266.96448,0,230,155,75,-75,127700,128200,5763,37937,18737
266.96448,1,0,0,0,0,127700,128200,0,0,0
266.96448,2,289,195,94,-94,127700,128200,12306,10294,-13770
266.96448,3,1875,1775,100,-100,127700,128200,-10323,416631,391031
266.96448,4,196,138,58,-58,127700,128200,6204,-1304,-16152
266.96448,5,895,795,100,-100,127700,128200,-12081,339505,313905
266.96448,6,250,150,100,-100,127700,128200,10191,70609,45009
266.96448,7,210,110,100,-100,127700,128200,8150,23850,-1750
267.28508,0,232,155,77,-77,127700,128000,5814,38486,18774
267.28508,1,0,0,0,0,127700,128000,0,0,0
267.28508,2,289,195,94,-94,127700,128000,12306,10294,-13770
267.28508,3,1875,1775,100,-100,127700,128000,-10323,416631,391031
267.28508,4,196,138,58,-58,127700,128000,6204,-1304,-16152
267.28508,5,895,795,100,-100,127700,128000,-12081,339505,313905
267.28508,6,250,150,100,-100,127700,128000,10191,70609,45009
267.28508,7,210,110,100,-100,127700,128000,8150,23850,-1750
267.450518,0,236,155,81,-81,127700,128000,5916,39184,18448
267.450518,1,0,0,0,0,127700,128000,0,0,0
