Time,Team,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
133.764487,0,241,341,-100,100,125700,125700,14791,126809,126809
133.764487,1,138,232,-94,94,125700,125700,9404,28196,28196
133.764487,2,1252,1253,-1,1,125700,125700,1531,-150831,-150831
133.764487,3,83,124,-41,41,125700,125700,1409,26491,26491
133.764487,4,70,50,20,-20,125700,125700,-1518,-11082,-11082
133.764487,5,843,835,8,-8,125700,125700,3217,-100317,-100317
133.764487,6,0,0,0,0,125700,125700,0,0,0
134.024451,0,241,341,-100,100,126100,125700,14791,126809,101709
134.024451,1,138,232,-94,94,126100,125700,9404,28196,4602
134.024451,2,1262,1253,9,-9,126100,125700,1783,-152083,-149824
134.024451,3,83,124,-41,41,126100,125700,1409,26491,16200
134.024451,4,70,50,20,-20,126100,125700,-1518,-11082,-6062
134.024451,5,843,845,-2,2,126100,125700,3091,-100191,-100693
134.024451,6,0,0,0,0,126100,125700,0,0,0
134.270257,0,241,341,-100,100,126100,125700,14791,126809,101709
134.270257,1,138,232,-94,94,126100,125700,9404,28196,4602
134.270257,2,1262,1253,9,-9,126100,125700,1783,-152083,-149824
134.270257,3,83,124,-41,41,126100,125700,1409,26491,16200
134.270257,4,70,50,20,-20,126100,125700,-1518,-11082,-6062
134.270257,5,843,845,-2,2,126100,125700,3091,-100191,-100693
134.270257,6,0,0,0,0,126100,125700,0,0,0
134.524436,0,241,341,-100,100,126100,126100,14791,126809,126809
134.524436,1,138,232,-94,94,126100,126100,9404,28196,28196
134.524436,2,1262,1253,9,-9,126100,126100,1783,-152083,-152083
134.524436,3,83,124,-41,41,126100,126100,1409,26491,26491
134.524436,4,70,50,20,-20,126100,126100,-1518,-11082,-11082
134.524436,5,843,845,-2,2,126100,126100,3091,-100191,-100191
134.524436,6,0,0,0,0,126100,126100,0,0,0
134.794094,0,241,341,-100,100,126200,126100,14791,126809,116809
134.794094,1,138,232,-94,94,126200,126100,9404,28196,18796
134.794094,2,1262,1255,7,-7,126200,126100,1758,-152058,-151358
134.794094,3,83,124,-41,41,126200,126100,1409,26491,22391
134.794094,4,70,50,20,-20,126200,126100,-1518,-11082,-9082
134.794094,5,843,845,-2,2,126200,126100,3091,-100191,-100391
134.794094,6,0,0,0,0,126200,126100,0,0,0
134.989091,0,241,341,-100,100,126200,126100,14791,126809,116809
134.989091,1,138,232,-94,94,126200,126100,9404,28196,18796
134.989091,2,1262,1255,7,-7,126200,126100,1758,-152058,-151358
134.989091,3,83,124,-41,41,126200,126100,1409,26491,22391
134.989091,4,70,50,20,-20,126200,126100,-1518,-11082,-9082
134.989091,5,843,845,-2,2,126200,126100,3091,-100191,-100391
134.989091,6,0,0,0,0,126200,126100,0,0,0
135.204097,0,241,341,-100,100,126200,126200,14791,126809,126809
135.204097,1,138,232,-94,94,126200,126200,9404,28196,28196
135.204097,2,1262,1255,7,-7,126200,126200,1758,-152058,-152058
135.204097,3,83,124,-41,41,126200,126200,1409,26491,26491
135.204097,4,70,50,20,-20,126200,126200,-1518,-11082,-11082
135.204097,5,843,845,-2,2,126200,126200,3091,-100191,-100191
135.204097,6,0,0,0,0,126200,126200,0,0,0
135.515984,0,241,341,-100,100,126200,126000,14791,126809,106809
135.515984,1,138,232,-94,94,126200,126000,9404,28196,9396
135.515984,2,1262,1255,7,-7,126200,126000,1758,-152058,-150658
135.515984,3,83,124,-41,41,126200,126000,1409,26491,18291
135.515984,4,70,50,20,-20,126200,126000,-1518,-11082,-7082
135.515984,5,843,845,-2,2,126200,126000,3091,-100191,-100591
135.515984,6,0,0,0,0,126200,126000,0,0,0
135.730314,0,241,341,-100,100,126200,126000,14791,126809,106809
135.730314,1,138,232,-94,94,126200,126000,9404,28196,9396
135.730314,2,1262,1255,7,-7,126200,126000,1758,-152058,-150658
135.730314,3,83,124,-41,41,126200,126000,1409,26491,18291
135.730314,4,70,50,20,-20,126200,126000,-1518,-11082,-7082
135.730314,5,843,845,-2,2,126200,126000,3091,-100191,-100591
135.730314,6,0,0,0,0,126200,126000,0,0,0
136.022762,0,241,341,-100,100,126100,126000,14791,126809,116809
136.022762,1,138,232,-94,94,126100,126000,9404,28196,18796
136.022762,2,1262,1265,-3,3,126100,126000,1632,-151932,-152232
136.022762,3,83,124,-41,41,126100,126000,1409,26491,22391
136.022762,4,70,50,20,-20,126100,126000,-1518,-11082,-9082
136.022762,5,853,845,8,-8,126100,126000,3343,-102443,-101643
136.022762,6,0,0,0,0,126100,126000,0,0,0
136.221041,0,241,341,-100,100,126200,126000,14791,126809,106809
136.221041,1,138,232,-94,94,126200,126000,9404,28196,9396
136.221041,2,1262,1275,-13,13,126200,126000,1506,-149806,-152406
136.221041,3,83,124,-41,41,126200,126000,1409,26491,18291
136.221041,4,70,50,20,-20,126200,126000,-1518,-11082,-7082
136.221041,5,853,845,8,-8,126200,126000,3343,-102443,-100843
136.221041,6,0,0,0,0,126200,126000,0,0,0
136.472783,0,241,341,-100,100,126200,126000,14791,126809,106809
136.472783,1,138,232,-94,94,126200,126000,9404,28196,9396
136.472783,2,1262,1275,-13,13,126200,126000,1506,-149806,-152406
136.472783,3,83,124,-41,41,126200,126000,1409,26491,18291
136.472783,4,70,50,20,-20,126200,126000,-1518,-11082,-7082
136.472783,5,853,845,8,-8,126200,126000,3343,-102443,-100843
136.472783,6,0,0,0,0,126200,126000,0,0,0
136.782714,0,241,341,-100,100,126200,126000,14791,126809,106809
136.782714,1,138,232,-94,94,126200,126000,9404,28196,9396
136.782714,2,1262,1275,-13,13,126200,126000,1506,-149806,-152406
136.782714,3,83,124,-41,41,126200,126000,1409,26491,18291
136.782714,4,70,50,20,-20,126200,126000,-1518,-11082,-7082
136.782714,5,853,845,8,-8,126200,126000,3343,-102443,-100843
136.782714,6,0,0,0,0,126200,126000,0,0,0
136.975229,0,241,341,-100,100,125600,126000,14791,126809,152009
136.975229,1,138,232,-94,94,125600,126000,9404,28196,51884
136.975229,2,1272,1275,-3,3,125600,126000,1380,-151680,-150924
136.975229,3,83,124,-41,41,125600,126000,1409,26491,36823
136.975229,4,80,50,30,-30,125600,126000,-1644,-11956,-19516
136.975229,5,863,845,18,-18,125600,126000,3217,-103317,-107853
136.975229,6,0,0,0,0,125600,126000,0,0,0
137.221624,0,241,341,-100,100,126200,125600,14791,126809,101709
137.221624,1,138,232,-94,94,126200,125600,9404,28196,4602
137.221624,2,1272,1285,-13,13,126200,125600,1254,-150554,-153817
137.221624,3,83,126,-43,43,126200,125600,1384,27116,16323
137.221624,4,80,50,30,-30,126200,125600,-1644,-11956,-4426
137.221624,5,863,845,18,-18,126200,125600,3217,-103317,-98799
137.221624,6,0,0,0,0,126200,125600,0,0,0
137.53241,0,241,341,-100,100,126000,125600,14791,126809,101709
137.53241,1,138,232,-94,94,126000,125600,9404,28196,4602
137.53241,2,1272,1295,-23,23,126000,125600,1128,-149428,-155201
137.53241,3,83,128,-45,45,126000,125600,1359,27541,16246
137.53241,4,80,50,30,-30,126000,125600,-1644,-11956,-4426
137.53241,5,863,845,18,-18,126000,125600,3217,-103317,-98799
137.53241,6,0,0,0,0,126000,125600,0,0,0
137.703473,0,241,341,-100,100,125600,125600,14791,126809,126809
137.703473,1,138,232,-94,94,125600,125600,9404,28196,28196
137.703473,2,1282,1296,-14,14,125600,125600,1027,-153027,-153027
137.703473,3,83,128,-45,45,125600,125600,1359,27541,27541
137.703473,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
137.703473,5,873,845,28,-28,125600,125600,3091,-104191,-104191
137.703473,6,0,0,0,0,125600,125600,0,0,0
137.959001,0,241,341,-100,100,125600,125600,14791,126809,126809
137.959001,1,138,232,-94,94,125600,125600,9404,28196,28196
137.959001,2,1282,1296,-14,14,125600,125600,1027,-153027,-153027
137.959001,3,83,128,-45,45,125600,125600,1359,27541,27541
137.959001,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
137.959001,5,873,845,28,-28,125600,125600,3091,-104191,-104191
137.959001,6,0,0,0,0,125600,125600,0,0,0
138.239433,0,241,341,-100,100,125900,125600,14791,126809,101709
138.239433,1,138,232,-94,94,125900,125600,9404,28196,4602
138.239433,2,1292,1296,-4,4,125900,125600,901,-154901,-155905
138.239433,3,83,128,-45,45,125900,125600,1359,27541,16246
138.239433,4,80,50,30,-30,125900,125600,-1644,-11956,-4426
138.239433,5,873,855,18,-18,125900,125600,3343,-104443,-99925
138.239433,6,0,0,0,0,125900,125600,0,0,0
138.488617,0,241,341,-100,100,125600,125600,14791,126809,126809
138.488617,1,138,232,-94,94,125600,125600,9404,28196,28196
138.488617,2,1292,1296,-4,4,125600,125600,901,-154901,-154901
138.488617,3,83,128,-45,45,125600,125600,1359,27541,27541
138.488617,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
138.488617,5,873,865,8,-8,125600,125600,3594,-106694,-106694
138.488617,6,0,0,0,0,125600,125600,0,0,0
138.787842,0,241,341,-100,100,125600,125600,14791,126809,126809
138.787842,1,138,232,-94,94,125600,125600,9404,28196,28196
138.787842,2,1292,1296,-4,4,125600,125600,901,-154901,-154901
138.787842,3,83,128,-45,45,125600,125600,1359,27541,27541
138.787842,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
138.787842,5,873,865,8,-8,125600,125600,3594,-106694,-106694
138.787842,6,0,0,0,0,125600,125600,0,0,0
138.955393,0,241,341,-100,100,125600,125600,14791,126809,126809
138.955393,1,138,232,-94,94,125600,125600,9404,28196,28196
138.955393,2,1292,1296,-4,4,125600,125600,901,-154901,-154901
138.955393,3,83,128,-45,45,125600,125600,1359,27541,27541
138.955393,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
138.955393,5,873,865,8,-8,125600,125600,3594,-106694,-106694
138.955393,6,0,0,0,0,125600,125600,0,0,0
139.261381,0,241,341,-100,100,125600,125600,14791,126809,126809
139.261381,1,138,232,-94,94,125600,125600,9404,28196,28196
139.261381,2,1292,1296,-4,4,125600,125600,901,-154901,-154901
139.261381,3,83,128,-45,45,125600,125600,1359,27541,27541
139.261381,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
139.261381,5,873,865,8,-8,125600,125600,3594,-106694,-106694
139.261381,6,0,0,0,0,125600,125600,0,0,0
139.524107,0,241,341,-100,100,126400,125600,14791,126809,101709
139.524107,1,138,232,-94,94,126400,125600,9404,28196,4602
139.524107,2,1292,1306,-14,14,126400,125600,775,-153775,-157289
139.524107,3,83,130,-47,47,126400,125600,1334,28166,16369
139.524107,4,80,50,30,-30,126400,125600,-1644,-11956,-4426
139.524107,5,873,875,-2,2,126400,125600,3468,-105568,-106070
139.524107,6,0,0,0,0,126400,125600,0,0,0
139.756743,0,241,341,-100,100,126400,125600,14791,126809,101709
139.756743,1,138,232,-94,94,126400,125600,9404,28196,4602
139.756743,2,1292,1306,-14,14,126400,125600,775,-153775,-157289
139.756743,3,83,130,-47,47,126400,125600,1334,28166,16369
139.756743,4,80,50,30,-30,126400,125600,-1644,-11956,-4426
139.756743,5,873,875,-2,2,126400,125600,3468,-105568,-106070
139.756743,6,0,0,0,0,126400,125600,0,0,0
140.006941,0,241,341,-100,100,126000,125600,14791,126809,101709
140.006941,1,138,232,-94,94,126000,125600,9404,28196,4602
140.006941,2,1302,1306,-4,4,126000,125600,649,-157649,-158653
140.006941,3,83,130,-47,47,126000,125600,1334,28166,16369
140.006941,4,80,50,30,-30,126000,125600,-1644,-11956,-4426
140.006941,5,873,885,-12,12,126000,125600,3720,-103820,-106832
140.006941,6,0,0,0,0,126000,125600,0,0,0
140.266331,0,241,341,-100,100,126000,125600,14791,126809,101709
140.266331,1,138,232,-94,94,126000,125600,9404,28196,4602
140.266331,2,1302,1306,-4,4,126000,125600,649,-157649,-158653
140.266331,3,83,130,-47,47,126000,125600,1334,28166,16369
140.266331,4,80,50,30,-30,126000,125600,-1644,-11956,-4426
140.266331,5,873,885,-12,12,126000,125600,3720,-103820,-106832
140.266331,6,0,0,0,0,126000,125600,0,0,0
140.45769,0,241,341,-100,100,126400,125600,14791,126809,101709
140.45769,1,138,232,-94,94,126400,125600,9404,28196,4602
140.45769,2,1312,1316,-4,4,126400,125600,397,-157397,-158401
140.45769,3,83,132,-49,49,126400,125600,1309,28791,16492
140.45769,4,80,50,30,-30,126400,125600,-1644,-11956,-4426
140.45769,5,883,895,-12,12,126400,125600,3468,-101568,-104580
140.45769,6,0,0,0,0,126400,125600,0,0,0
140.7467,0,241,341,-100,100,126400,125600,14791,126809,101709
140.7467,1,138,232,-94,94,126400,125600,9404,28196,4602
140.7467,2,1312,1316,-4,4,126400,125600,397,-157397,-158401
140.7467,3,83,132,-49,49,126400,125600,1309,28791,16492
140.7467,4,80,50,30,-30,126400,125600,-1644,-11956,-4426
140.7467,5,883,895,-12,12,126400,125600,3468,-101568,-104580
140.7467,6,0,0,0,0,126400,125600,0,0,0
141.047046,0,241,341,-100,100,125600,125600,14791,126809,126809
141.047046,1,138,232,-94,94,125600,125600,9404,28196,28196
141.047046,2,1322,1316,6,-6,125600,125600,271,-157271,-157271
141.047046,3,83,132,-49,49,125600,125600,1309,28791,28791
141.047046,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
141.047046,5,893,895,-2,2,125600,125600,3342,-102442,-102442
141.047046,6,0,0,0,0,125600,125600,0,0,0
141.266434,0,241,341,-100,100,125600,125600,14791,126809,126809
141.266434,1,138,232,-94,94,125600,125600,9404,28196,28196
141.266434,2,1322,1316,6,-6,125600,125600,271,-157271,-157271
141.266434,3,83,132,-49,49,125600,125600,1309,28791,28791
141.266434,4,80,50,30,-30,125600,125600,-1644,-11956,-11956
141.266434,5,893,895,-2,2,125600,125600,3342,-102442,-102442
141.266434,6,0,0,0,0,125600,125600,0,0,0
141.516778,0,241,341,-100,100,125900,125600,14791,126809,101709
141.516778,1,138,232,-94,94,125900,125600,9404,28196,4602
141.516778,2,1322,1331,-9,9,125900,125600,82,-158082,-160341
141.516778,3,88,132,-44,44,125900,125600,1435,28165,17121
141.516778,4,80,50,30,-30,125900,125600,-1644,-11956,-4426
141.516778,5,903,895,8,-8,125900,125600,3594,-102694,-100686
141.516778,6,0,0,0,0,125900,125600,0,0,0
141.770271,0,241,341,-100,100,125900,125900,14791,126809,126809
141.770271,1,138,232,-94,94,125900,125900,9404,28196,28196
141.770271,2,1322,1331,-9,9,125900,125900,82,-158082,-158082
141.770271,3,88,132,-44,44,125900,125900,1435,28165,28165
141.770271,4,80,50,30,-30,125900,125900,-1644,-11956,-11956
141.770271,5,903,895,8,-8,125900,125900,3594,-102694,-102694
141.770271,6,0,0,0,0,125900,125900,0,0,0
142.019112,0,241,341,-100,100,126000,125900,14791,126809,116809
142.019112,1,138,232,-94,94,126000,125900,9404,28196,18796
142.019112,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
142.019112,3,92,132,-40,40,126000,125900,1536,27264,23264
142.019112,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
142.019112,5,903,905,-2,2,126000,125900,3468,-102568,-102768
142.019112,6,0,0,0,0,126000,125900,0,0,0
142.230462,0,241,341,-100,100,126000,125900,14791,126809,116809
142.230462,1,138,232,-94,94,126000,125900,9404,28196,18796
142.230462,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
142.230462,3,92,132,-40,40,126000,125900,1536,27264,23264
142.230462,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
142.230462,5,903,905,-2,2,126000,125900,3468,-102568,-102768
142.230462,6,0,0,0,0,126000,125900,0,0,0
142.52403,0,241,341,-100,100,126000,125900,14791,126809,116809
142.52403,1,138,232,-94,94,126000,125900,9404,28196,18796
142.52403,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
142.52403,3,92,132,-40,40,126000,125900,1536,27264,23264
142.52403,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
142.52403,5,903,905,-2,2,126000,125900,3468,-102568,-102768
142.52403,6,0,0,0,0,126000,125900,0,0,0
142.767614,0,241,341,-100,100,126000,125900,14791,126809,116809
142.767614,1,138,232,-94,94,126000,125900,9404,28196,18796
142.767614,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
142.767614,3,92,132,-40,40,126000,125900,1536,27264,23264
142.767614,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
142.767614,5,903,905,-2,2,126000,125900,3468,-102568,-102768
142.767614,6,0,0,0,0,126000,125900,0,0,0
143.040805,0,241,341,-100,100,126000,125900,14791,126809,116809
143.040805,1,138,232,-94,94,126000,125900,9404,28196,18796
143.040805,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
143.040805,3,92,132,-40,40,126000,125900,1536,27264,23264
143.040805,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
143.040805,5,903,905,-2,2,126000,125900,3468,-102568,-102768
143.040805,6,0,0,0,0,126000,125900,0,0,0
143.27811,0,241,341,-100,100,126000,125900,14791,126809,116809
143.27811,1,138,232,-94,94,126000,125900,9404,28196,18796
143.27811,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
143.27811,3,92,132,-40,40,126000,125900,1536,27264,23264
143.27811,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
143.27811,5,903,905,-2,2,126000,125900,3468,-102568,-102768
143.27811,6,0,0,0,0,126000,125900,0,0,0
143.520736,0,241,341,-100,100,126000,125900,14791,126809,116809
143.520736,1,138,232,-94,94,126000,125900,9404,28196,18796
143.520736,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
143.520736,3,92,132,-40,40,126000,125900,1536,27264,23264
143.520736,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
143.520736,5,903,905,-2,2,126000,125900,3468,-102568,-102768
143.520736,6,0,0,0,0,126000,125900,0,0,0
143.765285,0,241,341,-100,100,126000,125900,14791,126809,116809
143.765285,1,138,232,-94,94,126000,125900,9404,28196,18796
143.765285,2,1328,1331,-3,3,126000,125900,233,-159433,-159733
143.765285,3,92,132,-40,40,126000,125900,1536,27264,23264
143.765285,4,80,50,30,-30,126000,125900,-1644,-11956,-8956
143.765285,5,903,905,-2,2,126000,125900,3468,-102568,-102768
143.765285,6,0,0,0,0,126000,125900,0,0,0
143.972034,0,241,341,-100,100,126000,126200,14791,126809,146809
143.972034,1,138,232,-94,94,126000,126200,9404,28196,46996
143.972034,2,1330,1331,-1,1,126000,126200,208,-159208,-159008
143.972034,3,92,132,-40,40,126000,126200,1536,27264,35264
143.972034,4,80,50,30,-30,126000,126200,-1644,-11956,-17956
143.972034,5,903,905,-2,2,126000,126200,3468,-102568,-102168
143.972034,6,0,0,0,0,126000,126200,0,0,0
144.297881,0,241,341,-100,100,126400,126400,14791,126809,126809
144.297881,1,138,232,-94,94,126400,126400,9404,28196,28196
144.297881,2,1330,1351,-21,21,126400,126400,-45,-161155,-161155
144.297881,3,100,132,-32,32,126400,126400,1738,25462,25462
144.297881,4,80,50,30,-30,126400,126400,-1644,-11956,-11956
144.297881,5,913,910,3,-3,126400,126400,3657,-102757,-102757
144.297881,6,0,0,0,0,126400,126400,0,0,0
144.489673,0,241,341,-100,100,126600,126300,14791,126809,101509
144.489673,1,138,232,-94,94,126600,126300,9404,28196,4414
144.489673,2,1340,1351,-11,11,126600,126300,208,-163608,-166391
144.489673,3,106,132,-26,26,126600,126300,1890,23510,16932
144.489673,4,80,50,30,-30,126600,126300,-1644,-11956,-4366
144.489673,5,913,910,3,-3,126600,126300,3657,-102757,-101998
144.489673,6,0,0,0,0,126600,126300,0,0,0
144.731302,0,241,341,-100,100,126400,126200,14791,126809,106809
144.731302,1,138,232,-94,94,126400,126200,9404,28196,9396
144.731302,2,1350,1351,-1,1,126400,126200,461,-165861,-166061
144.731302,3,106,132,-26,26,126400,126200,1890,23510,18310
144.731302,4,80,50,30,-30,126400,126200,-1644,-11956,-5956
144.731302,5,913,920,-7,7,126400,126200,3531,-101631,-103031
144.731302,6,0,0,0,0,126400,126200,0,0,0
144.973551,0,241,341,-100,100,126400,126200,14791,126809,106809
144.973551,1,138,232,-94,94,126400,126200,9404,28196,9396
144.973551,2,1350,1351,-1,1,126400,126200,461,-165861,-166061
144.973551,3,106,132,-26,26,126400,126200,1890,23510,18310
144.973551,4,80,50,30,-30,126400,126200,-1644,-11956,-5956
144.973551,5,913,920,-7,7,126400,126200,3531,-101631,-103031
144.973551,6,0,0,0,0,126400,126200,0,0,0
145.228572,0,241,341,-100,100,126400,126200,14791,126809,106809
145.228572,1,138,232,-94,94,126400,126200,9404,28196,9396
145.228572,2,1350,1351,-1,1,126400,126200,461,-165861,-166061
145.228572,3,106,132,-26,26,126400,126200,1890,23510,18310
145.228572,4,80,50,30,-30,126400,126200,-1644,-11956,-5956
145.228572,5,913,920,-7,7,126400,126200,3531,-101631,-103031
145.228572,6,0,0,0,0,126400,126200,0,0,0
145.454538,0,241,341,-100,100,126400,126200,14791,126809,106809
145.454538,1,138,232,-94,94,126400,126200,9404,28196,9396
145.454538,2,1350,1351,-1,1,126400,126200,461,-165861,-166061
145.454538,3,106,132,-26,26,126400,126200,1890,23510,18310
145.454538,4,80,50,30,-30,126400,126200,-1644,-11956,-5956
145.454538,5,913,920,-7,7,126400,126200,3531,-101631,-103031
145.454538,6,0,0,0,0,126400,126200,0,0,0
145.753262,0,241,341,-100,100,126800,126200,14791,126809,101609
145.753262,1,138,232,-94,94,126800,126200,9404,28196,4508
145.753262,2,1350,1364,-14,14,126800,126200,296,-164696,-168224
145.753262,3,109,132,-23,23,126800,126200,1966,23134,17338
145.753262,4,80,50,30,-30,126800,126200,-1644,-11956,-4396
145.753262,5,913,930,-17,17,126800,126200,3404,-99504,-103788
145.753262,6,0,0,0,0,126800,126200,0,0,0
146.001402,0,241,341,-100,100,126800,126200,14791,126809,101609
146.001402,1,138,232,-94,94,126800,126200,9404,28196,4508
146.001402,2,1350,1364,-14,14,126800,126200,296,-164696,-168224
146.001402,3,109,132,-23,23,126800,126200,1966,23134,17338
146.001402,4,80,50,30,-30,126800,126200,-1644,-11956,-4396
146.001402,5,913,930,-17,17,126800,126200,3404,-99504,-103788
146.001402,6,0,0,0,0,126800,126200,0,0,0
146.248459,0,241,341,-100,100,126200,126200,14791,126809,126809
146.248459,1,138,232,-94,94,126200,126200,9404,28196,28196
146.248459,2,1360,1364,-4,4,126200,126200,169,-166569,-166569
146.248459,3,109,132,-23,23,126200,126200,1966,23134,23134
146.248459,4,80,50,30,-30,126200,126200,-1644,-11956,-11956
146.248459,5,923,930,-7,7,126200,126200,3278,-100378,-100378
146.248459,6,0,0,0,0,126200,126200,0,0,0
146.480484,0,241,341,-100,100,126600,126200,14791,126809,101609
146.480484,1,138,232,-94,94,126600,126200,9404,28196,4508
146.480484,2,1360,1374,-14,14,126600,126200,422,-165822,-169350
146.480484,3,109,132,-23,23,126600,126200,1966,23134,17338
146.480484,4,80,50,30,-30,126600,126200,-1644,-11956,-4396
146.480484,5,933,930,3,-3,126600,126200,3151,-102251,-101495
146.480484,6,0,0,0,0,126600,126200,0,0,0
146.77718,0,241,341,-100,100,126600,126400,14791,126809,106809
146.77718,1,138,232,-94,94,126600,126400,9404,28196,9396
146.77718,2,1360,1374,-14,14,126600,126400,422,-165822,-168622
146.77718,3,109,132,-23,23,126600,126400,1966,23134,18534
146.77718,4,80,50,30,-30,126600,126400,-1644,-11956,-5956
146.77718,5,933,930,3,-3,126600,126400,3151,-102251,-101651
146.77718,6,0,0,0,0,126600,126400,0,0,0
146.967008,0,241,341,-100,100,126600,126800,14791,126809,146809
146.967008,1,138,232,-94,94,126600,126800,9404,28196,46996
146.967008,2,1370,1374,-4,4,126600,126800,295,-166695,-165895
146.967008,3,109,132,-23,23,126600,126800,1966,23134,27734
146.967008,4,80,50,30,-30,126600,126800,-1644,-11956,-17956
146.967008,5,933,940,-7,7,126600,126800,3404,-102504,-101104
146.967008,6,0,0,0,0,126600,126800,0,0,0
147.214768,0,241,341,-100,100,127000,126900,14791,126809,116809
147.214768,1,138,232,-94,94,127000,126900,9404,28196,18796
147.214768,2,1375,1376,-1,1,127000,126900,397,-166797,-166897
147.214768,3,111,134,-23,23,127000,126900,1992,22308,20008
147.214768,4,80,50,30,-30,127000,126900,-1644,-11956,-8956
147.214768,5,933,940,-7,7,127000,126900,3404,-102504,-103204
147.214768,6,0,0,0,0,127000,126900,0,0,0
147.508755,0,241,341,-100,100,127100,127000,14791,126809,116809
147.508755,1,138,232,-94,94,127100,127000,9404,28196,18796
147.508755,2,1375,1376,-1,1,127100,127000,397,-166797,-166897
147.508755,3,113,134,-21,21,127100,127000,2043,21657,19557
147.508755,4,80,50,30,-30,127100,127000,-1644,-11956,-8956
147.508755,5,933,942,-9,9,127100,127000,3379,-102279,-103179
147.508755,6,0,0,0,0,127100,127000,0,0,0
147.733544,0,241,341,-100,100,127100,127000,14791,126809,116809
147.733544,1,138,232,-94,94,127100,127000,9404,28196,18796
147.733544,2,1381,1376,5,-5,127100,127000,550,-167550,-167050
147.733544,3,115,134,-19,19,127100,127000,2094,21406,19506
147.733544,4,80,50,30,-30,127100,127000,-1644,-11956,-8956
147.733544,5,933,950,-17,17,127100,127000,3278,-102178,-103878
147.733544,6,0,0,0,0,127100,127000,0,0,0
148.046807,0,241,341,-100,100,127100,127000,14791,126809,116809
148.046807,1,138,232,-94,94,127100,127000,9404,28196,18796
148.046807,2,1381,1376,5,-5,127100,127000,550,-167550,-167050
148.046807,3,115,134,-19,19,127100,127000,2094,21406,19506
148.046807,4,80,50,30,-30,127100,127000,-1644,-11956,-8956
148.046807,5,933,950,-17,17,127100,127000,3278,-102178,-103878
148.046807,6,0,0,0,0,127100,127000,0,0,0
148.288332,0,241,341,-100,100,127300,127000,14791,126809,101409
148.288332,1,138,232,-94,94,127300,127000,9404,28196,4320
148.288332,2,1381,1386,-5,5,127300,127000,423,-168423,-169693
148.288332,3,115,134,-19,19,127300,127000,2094,21406,16580
148.288332,4,80,50,30,-30,127300,127000,-1644,-11956,-4336
148.288332,5,933,950,-17,17,127300,127000,3278,-102178,-106496
148.288332,6,0,0,0,0,127300,127000,0,0,0
148.500906,0,241,341,-100,100,127300,127000,14791,126809,101409
148.500906,1,138,232,-94,94,127300,127000,9404,28196,4320
148.500906,2,1381,1386,-5,5,127300,127000,423,-168423,-169693
148.500906,3,115,134,-19,19,127300,127000,2094,21406,16580
148.500906,4,80,50,30,-30,127300,127000,-1644,-11956,-4336
148.500906,5,933,950,-17,17,127300,127000,3278,-102178,-106496
148.500906,6,0,0,0,0,127300,127000,0,0,0
148.797456,0,241,341,-100,100,126700,127000,14791,126809,152209
148.797456,1,138,232,-94,94,126700,127000,9404,28196,52072
148.797456,2,1391,1386,5,-5,126700,127000,296,-169296,-170566
148.797456,3,115,134,-19,19,126700,127000,2094,21406,26232
148.797456,4,80,50,30,-30,126700,127000,-1644,-11956,-19576
148.797456,5,943,950,-7,7,126700,127000,3151,-103051,-101273
148.797456,6,0,0,0,0,126700,127000,0,0,0
149.025416,0,241,341,-100,100,127200,127300,14791,126809,136809
149.025416,1,138,232,-94,94,127200,127300,9404,28196,37596
149.025416,2,1391,1396,-5,5,127200,127300,169,-173169,-172669
149.025416,3,115,134,-19,19,127200,127300,2094,21406,23306
149.025416,4,80,50,30,-30,127200,127300,-1644,-11956,-14956
149.025416,5,943,954,-11,11,127200,127300,3100,-103800,-102700
149.025416,6,0,0,0,0,127200,127300,0,0,0
149.276353,0,241,341,-100,100,127300,127400,14791,126809,136809
149.276353,1,138,232,-94,94,127300,127400,9404,28196,37596
149.276353,2,1401,1396,5,-5,127300,127400,424,-173424,-173924
149.276353,3,119,134,-15,15,127300,127400,2196,21304,22804
149.276353,4,80,50,30,-30,127300,127400,-1644,-11956,-14956
149.276353,5,953,954,-1,1,127300,127400,3355,-104055,-103955
