Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
32.040686,HIMS_1453,Tick,217,206,11,-11,128500,127800,-3,-18697,-15881,OK
32.040686,Globetrotters_20813,Tick,0,0,0,0,128500,127800,0,0,0,OK
32.218969,Jagiellonian5_99816,Tick,111,39,72,-72,128500,127800,3833,27967,46399,OK
32.218969,FiscalFuries_21347,Tick,74,0,74,-74,128500,127800,1889,7111,26055,OK
32.218969,Lzxssx_522213,Tick,315,316,-1,1,128500,127800,-475,-47525,-47781,OK
32.218969,revitpo_711911,Tick,22,24,-2,2,128500,127800,21,5779,5267,OK
32.218969,theMoneyMakers_420698,Tick,0,50,-50,50,128500,127800,-636,-1364,-14164,OK
32.218969,HIMS_1453,Tick,217,206,11,-11,128500,127800,-3,-18697,-15881,OK
32.218969,Globetrotters_20813,Tick,0,0,0,0,128500,127800,0,0,0,OK
32.46079,Jagiellonian5_99816,Tick,111,39,72,-72,128500,127500,3833,27967,46327,OK
32.46079,FiscalFuries_21347,Tick,74,0,74,-74,128500,127500,1889,7111,25981,OK
32.46079,Lzxssx_522213,Tick,315,316,-1,1,128500,127500,-475,-47525,-47780,OK
32.46079,revitpo_711911,Tick,22,24,-2,2,128500,127500,21,5779,5269,OK
32.46079,theMoneyMakers_420698,Tick,0,50,-50,50,128500,127500,-636,-1364,-14114,OK
32.46079,HIMS_1453,Tick,217,206,11,-11,128500,127500,-3,-18697,-15892,OK
32.46079,Globetrotters_20813,Tick,0,0,0,0,128500,127500,0,0,0,OK
32.787182,Jagiellonian5_99816,Tick,111,39,72,-72,127500,127500,3833,27967,27967,OK
32.787182,FiscalFuries_21347,Tick,74,0,74,-74,127500,127500,1889,7111,7111,OK
32.787182,Lzxssx_522213,Tick,319,316,3,-3,127500,127500,-526,-47874,-47874,OK
32.787182,revitpo_711911,Tick,22,24,-2,2,127500,127500,21,5779,5779,OK
32.787182,theMoneyMakers_420698,Tick,0,50,-50,50,127500,127500,-636,-1364,-1364,OK
32.787182,HIMS_1453,Tick,217,206,11,-11,127500,127500,-3,-18697,-18697,OK
32.787182,Globetrotters_20813,Tick,0,0,0,0,127500,127500,0,0,0,OK
32.97612,Jagiellonian5_99816,Tick,111,39,72,-72,127500,127500,3833,27967,27967,OK
32.97612,FiscalFuries_21347,Tick,74,0,74,-74,127500,127500,1889,7111,7111,OK
32.97612,Lzxssx_522213,Tick,319,316,3,-3,127500,127500,-526,-47874,-47874,OK
32.97612,revitpo_711911,Tick,22,24,-2,2,127500,127500,21,5779,5779,OK
32.97612,theMoneyMakers_420698,Tick,0,50,-50,50,127500,127500,-636,-1364,-1364,OK
32.97612,HIMS_1453,Tick,217,206,11,-11,127500,127500,-3,-18697,-18697,OK
32.97612,Globetrotters_20813,Tick,0,0,0,0,127500,127500,0,0,0,OK
33.257706,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127100,3833,27967,42367,OK
33.257706,FiscalFuries_21347,Tick,74,0,74,-74,127300,127100,1889,7111,21911,OK
33.257706,Lzxssx_522213,Tick,329,316,13,-13,127300,127100,-653,-48347,-45747,OK
33.257706,revitpo_711911,Tick,22,24,-2,2,127300,127100,21,5779,5379,OK
33.257706,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127100,-636,-1364,-11364,OK
33.257706,HIMS_1453,Tick,222,206,16,-16,127300,127100,-67,-19633,-16433,OK
33.257706,Globetrotters_20813,Tick,0,0,0,0,127300,127100,0,0,0,OK
33.540655,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127100,3833,27967,35167,OK
33.540655,FiscalFuries_21347,Tick,74,0,74,-74,127200,127100,1889,7111,14511,OK
33.540655,Lzxssx_522213,Tick,329,326,3,-3,127200,127100,-399,-48601,-48301,OK
33.540655,revitpo_711911,Tick,22,24,-2,2,127200,127100,21,5779,5579,OK
33.540655,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127100,-636,-1364,-6364,OK
33.540655,HIMS_1453,Tick,222,206,16,-16,127200,127100,-67,-19633,-18033,OK
33.540655,Globetrotters_20813,Tick,0,0,0,0,127200,127100,0,0,0,OK
33.764534,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127100,3833,27967,35167,OK
33.764534,FiscalFuries_21347,Tick,74,0,74,-74,127200,127100,1889,7111,14511,OK
33.764534,Lzxssx_522213,Tick,329,336,-7,7,127200,127100,-145,-48855,-49555,OK
33.764534,revitpo_711911,Tick,22,24,-2,2,127200,127100,21,5779,5579,OK
33.764534,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127100,-636,-1364,-6364,OK
33.764534,HIMS_1453,Tick,222,206,16,-16,127200,127100,-67,-19633,-18033,OK
33.764534,Globetrotters_20813,Tick,0,0,0,0,127200,127100,0,0,0,OK
34.037255,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127200,3833,27967,27967,OK
34.037255,FiscalFuries_21347,Tick,74,32,42,-42,127200,127200,2702,9498,9498,OK
34.037255,Lzxssx_522213,Tick,329,346,-17,17,127200,127200,109,-48109,-48109,OK
34.037255,revitpo_711911,Tick,22,24,-2,2,127200,127200,21,5779,5779,OK
34.037255,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127200,-636,-1364,-1364,OK
34.037255,HIMS_1453,Tick,222,206,16,-16,127200,127200,-67,-19633,-19633,OK
34.037255,Globetrotters_20813,Tick,0,0,0,0,127200,127200,0,0,0,OK
34.266717,Jagiellonian5_99816,Tick,111,39,72,-72,127100,127200,3833,27967,20767,OK
34.266717,FiscalFuries_21347,Tick,74,32,42,-42,127100,127200,2702,9498,5298,OK
34.266717,Lzxssx_522213,Tick,333,346,-13,13,127100,127200,58,-48058,-46758,OK
34.266717,revitpo_711911,Tick,22,24,-2,2,127100,127200,21,5779,5979,OK
34.266717,theMoneyMakers_420698,Tick,0,50,-50,50,127100,127200,-636,-1364,3636,OK
34.266717,HIMS_1453,Tick,222,216,6,-6,127100,127200,187,-21887,-22487,OK
34.266717,Globetrotters_20813,Tick,0,0,0,0,127100,127200,0,0,0,OK
34.52456,Jagiellonian5_99816,Tick,111,39,72,-72,127100,127200,3833,27967,20767,OK
34.52456,FiscalFuries_21347,Tick,74,32,42,-42,127100,127200,2702,9498,5298,OK
34.52456,Lzxssx_522213,Tick,343,346,-3,3,127100,127200,313,-50313,-50013,OK
34.52456,revitpo_711911,Tick,22,24,-2,2,127100,127200,21,5779,5979,OK
34.52456,theMoneyMakers_420698,Tick,0,50,-50,50,127100,127200,-636,-1364,3636,OK
34.52456,HIMS_1453,Tick,232,223,9,-9,127100,127200,-29,-21971,-22871,OK
34.52456,Globetrotters_20813,Tick,0,0,0,0,127100,127200,0,0,0,OK
34.726433,Jagiellonian5_99816,Tick,111,39,72,-72,127100,127200,3833,27967,20767,OK
34.726433,FiscalFuries_21347,Tick,74,32,42,-42,127100,127200,2702,9498,5298,OK
34.726433,Lzxssx_522213,Tick,353,346,7,-7,127100,127200,567,-51567,-52267,OK
34.726433,revitpo_711911,Tick,22,24,-2,2,127100,127200,21,5779,5979,OK
34.726433,theMoneyMakers_420698,Tick,0,50,-50,50,127100,127200,-636,-1364,3636,OK
34.726433,HIMS_1453,Tick,242,225,17,-17,127100,127200,200,-23400,-25100,OK
34.726433,Globetrotters_20813,Tick,0,0,0,0,127100,127200,0,0,0,OK
35.034387,Jagiellonian5_99816,Tick,111,39,72,-72,127000,127200,3833,27967,13567,OK
35.034387,FiscalFuries_21347,Tick,74,32,42,-42,127000,127200,2702,9498,1098,OK
35.034387,Lzxssx_522213,Tick,353,346,7,-7,127000,127200,567,-51567,-52967,OK
35.034387,revitpo_711911,Tick,22,24,-2,2,127000,127200,21,5779,6179,OK
35.034387,theMoneyMakers_420698,Tick,0,50,-50,50,127000,127200,-636,-1364,8636,OK
35.034387,HIMS_1453,Tick,242,225,17,-17,127000,127200,200,-23400,-26800,OK
35.034387,Globetrotters_20813,Tick,0,0,0,0,127000,127200,0,0,0,OK
35.292939,Jagiellonian5_99816,Tick,111,39,72,-72,127000,127200,3833,27967,13567,OK
35.292939,FiscalFuries_21347,Tick,74,32,42,-42,127000,127200,2702,9498,1098,OK
35.292939,Lzxssx_522213,Tick,353,346,7,-7,127000,127200,567,-51567,-52967,OK
35.292939,revitpo_711911,Tick,22,24,-2,2,127000,127200,21,5779,6179,OK
35.292939,theMoneyMakers_420698,Tick,0,50,-50,50,127000,127200,-636,-1364,8636,OK
35.292939,HIMS_1453,Tick,242,225,17,-17,127000,127200,200,-23400,-26800,OK
35.292939,Globetrotters_20813,Tick,0,0,0,0,127000,127200,0,0,0,OK
35.533653,Jagiellonian5_99816,Tick,111,39,72,-72,127100,127200,3833,27967,20767,OK
35.533653,FiscalFuries_21347,Tick,74,32,42,-42,127100,127200,2702,9498,5298,OK
35.533653,Lzxssx_522213,Tick,363,348,15,-15,127100,127200,796,-52196,-53696,OK
35.533653,revitpo_711911,Tick,24,24,0,0,127100,127200,72,5728,5728,OK
35.533653,theMoneyMakers_420698,Tick,0,50,-50,50,127100,127200,-636,-1364,3636,OK
35.533653,HIMS_1453,Tick,242,235,7,-7,127100,127200,73,-25273,-25973,OK
35.533653,Globetrotters_20813,Tick,0,0,0,0,127100,127200,0,0,0,OK
35.704091,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127200,3833,27967,35167,OK
35.704091,FiscalFuries_21347,Tick,74,32,42,-42,127300,127200,2702,9498,13698,OK
35.704091,Lzxssx_522213,Tick,363,358,5,-5,127300,127200,669,-53069,-52569,OK
35.704091,revitpo_711911,Tick,24,24,0,0,127300,127200,72,5728,5728,OK
35.704091,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127200,-636,-1364,-6364,OK
35.704091,HIMS_1453,Tick,252,235,17,-17,127300,127200,328,-26528,-24828,OK
35.704091,Globetrotters_20813,Tick,0,0,0,0,127300,127200,0,0,0,OK
35.952799,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127200,3833,27967,35167,OK
35.952799,FiscalFuries_21347,Tick,74,32,42,-42,127300,127200,2702,9498,13698,OK
35.952799,Lzxssx_522213,Tick,363,358,5,-5,127300,127200,669,-53069,-52569,OK
35.952799,revitpo_711911,Tick,24,24,0,0,127300,127200,72,5728,5728,OK
35.952799,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127200,-636,-1364,-6364,OK
35.952799,HIMS_1453,Tick,252,235,17,-17,127300,127200,328,-26528,-24828,OK
35.952799,Globetrotters_20813,Tick,0,0,0,0,127300,127200,0,0,0,OK
36.249031,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127200,3833,27967,35167,OK
36.249031,FiscalFuries_21347,Tick,74,32,42,-42,127300,127200,2702,9498,13698,OK
36.249031,Lzxssx_522213,Tick,363,358,5,-5,127300,127200,669,-53069,-52569,OK
36.249031,revitpo_711911,Tick,24,24,0,0,127300,127200,72,5728,5728,OK
36.249031,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127200,-636,-1364,-6364,OK
36.249031,HIMS_1453,Tick,252,235,17,-17,127300,127200,328,-26528,-24828,OK
36.249031,Globetrotters_20813,Tick,0,0,0,0,127300,127200,0,0,0,OK
36.499127,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127200,3833,27967,35167,OK
36.499127,FiscalFuries_21347,Tick,74,32,42,-42,127300,127200,2702,9498,13698,OK
36.499127,Lzxssx_522213,Tick,363,358,5,-5,127300,127200,669,-53069,-52569,OK
36.499127,revitpo_711911,Tick,24,24,0,0,127300,127200,72,5728,5728,OK
36.499127,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127200,-636,-1364,-6364,OK
36.499127,HIMS_1453,Tick,252,235,17,-17,127300,127200,328,-26528,-24828,OK
36.499127,Globetrotters_20813,Tick,0,0,0,0,127300,127200,0,0,0,OK
36.792072,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
36.792072,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
36.792072,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
36.792072,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
36.792072,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
36.792072,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
36.792072,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
37.009991,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
37.009991,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
37.009991,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
37.009991,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
37.009991,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
37.009991,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
37.009991,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
37.216873,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
37.216873,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
37.216873,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
37.216873,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
37.216873,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
37.216873,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
37.216873,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
37.550708,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
37.550708,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
37.550708,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
37.550708,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
37.550708,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
37.550708,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
37.550708,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
37.717801,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
37.717801,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
37.717801,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
37.717801,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
37.717801,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
37.717801,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
37.717801,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
38.034406,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
38.034406,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
38.034406,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
38.034406,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
38.034406,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
38.034406,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
38.034406,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
38.250852,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
38.250852,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
38.250852,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
38.250852,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
38.250852,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
38.250852,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
38.250852,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
38.454803,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
38.454803,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
38.454803,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
38.454803,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
38.454803,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
38.454803,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
38.454803,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
38.753618,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127500,3833,27967,13567,OK
38.753618,FiscalFuries_21347,Tick,74,32,42,-42,127300,127500,2702,9498,1098,OK
38.753618,Lzxssx_522213,Tick,363,358,5,-5,127300,127500,669,-53069,-54069,OK
38.753618,revitpo_711911,Tick,24,24,0,0,127300,127500,72,5728,5728,OK
38.753618,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127500,-636,-1364,8636,OK
38.753618,HIMS_1453,Tick,252,235,17,-17,127300,127500,328,-26528,-29928,OK
38.753618,Globetrotters_20813,Tick,0,0,0,0,127300,127500,0,0,0,OK
39.010924,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127600,3833,27967,9607,OK
39.010924,FiscalFuries_21347,Tick,74,32,42,-42,127300,127600,2702,9498,-1212,OK
39.010924,Lzxssx_522213,Tick,363,358,5,-5,127300,127600,669,-53069,-54344,OK
39.010924,revitpo_711911,Tick,24,24,0,0,127300,127600,72,5728,5728,OK
39.010924,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127600,-636,-1364,11386,OK
39.010924,HIMS_1453,Tick,252,235,17,-17,127300,127600,328,-26528,-30863,OK
39.010924,Globetrotters_20813,Tick,0,0,0,0,127300,127600,0,0,0,OK
39.260148,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127600,3833,27967,9607,OK
39.260148,FiscalFuries_21347,Tick,74,32,42,-42,127300,127600,2702,9498,-1212,OK
39.260148,Lzxssx_522213,Tick,363,358,5,-5,127300,127600,669,-53069,-54344,OK
39.260148,revitpo_711911,Tick,24,24,0,0,127300,127600,72,5728,5728,OK
39.260148,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127600,-636,-1364,11386,OK
39.260148,HIMS_1453,Tick,252,235,17,-17,127300,127600,328,-26528,-30863,OK
39.260148,Globetrotters_20813,Tick,0,0,0,0,127300,127600,0,0,0,OK
39.541136,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127600,3833,27967,9607,OK
39.541136,FiscalFuries_21347,Tick,74,32,42,-42,127300,127600,2702,9498,-1212,OK
39.541136,Lzxssx_522213,Tick,363,358,5,-5,127300,127600,669,-53069,-54344,OK
39.541136,revitpo_711911,Tick,24,24,0,0,127300,127600,72,5728,5728,OK
39.541136,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127600,-636,-1364,11386,OK
39.541136,HIMS_1453,Tick,252,235,17,-17,127300,127600,328,-26528,-30863,OK
39.541136,Globetrotters_20813,Tick,0,0,0,0,127300,127600,0,0,0,OK
39.700597,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127600,3833,27967,9607,OK
39.700597,FiscalFuries_21347,Tick,74,32,42,-42,127300,127600,2702,9498,-1212,OK
39.700597,Lzxssx_522213,Tick,363,358,5,-5,127300,127600,669,-53069,-54344,OK
39.700597,revitpo_711911,Tick,24,24,0,0,127300,127600,72,5728,5728,OK
39.700597,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127600,-636,-1364,11386,OK
39.700597,HIMS_1453,Tick,252,235,17,-17,127300,127600,328,-26528,-30863,OK
39.700597,Globetrotters_20813,Tick,0,0,0,0,127300,127600,0,0,0,OK
40.021109,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127300,3833,27967,27967,OK
40.021109,FiscalFuries_21347,Tick,74,32,42,-42,127300,127300,2702,9498,9498,OK
40.021109,Lzxssx_522213,Tick,363,358,5,-5,127300,127300,669,-53069,-53069,OK
40.021109,revitpo_711911,Tick,24,24,0,0,127300,127300,72,5728,5728,OK
40.021109,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127300,-636,-1364,-1364,OK
40.021109,HIMS_1453,Tick,252,235,17,-17,127300,127300,328,-26528,-26528,OK
40.021109,Globetrotters_20813,Tick,0,0,0,0,127300,127300,0,0,0,OK
40.269625,Jagiellonian5_99816,Tick,111,39,72,-72,127300,127300,3833,27967,27967,OK
40.269625,FiscalFuries_21347,Tick,74,32,42,-42,127300,127300,2702,9498,9498,OK
40.269625,Lzxssx_522213,Tick,363,358,5,-5,127300,127300,669,-53069,-53069,OK
40.269625,revitpo_711911,Tick,24,24,0,0,127300,127300,72,5728,5728,OK
40.269625,theMoneyMakers_420698,Tick,0,50,-50,50,127300,127300,-636,-1364,-1364,OK
40.269625,HIMS_1453,Tick,252,235,17,-17,127300,127300,328,-26528,-26528,OK
40.269625,Globetrotters_20813,Tick,0,0,0,0,127300,127300,0,0,0,OK
40.464127,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127300,3833,27967,20767,OK
40.464127,FiscalFuries_21347,Tick,74,32,42,-42,127200,127300,2702,9498,5298,OK
40.464127,Lzxssx_522213,Tick,373,358,15,-15,127200,127300,923,-53323,-54823,OK
40.464127,revitpo_711911,Tick,24,24,0,0,127200,127300,72,5728,5728,OK
40.464127,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127300,-636,-1364,3636,OK
40.464127,HIMS_1453,Tick,252,245,7,-7,127200,127300,201,-28401,-29101,OK
40.464127,Globetrotters_20813,Tick,0,0,0,0,127200,127300,0,0,0,OK
40.764282,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127300,3833,27967,20767,OK
40.764282,FiscalFuries_21347,Tick,74,32,42,-42,127200,127300,2702,9498,5298,OK
40.764282,Lzxssx_522213,Tick,373,358,15,-15,127200,127300,923,-53323,-54823,OK
40.764282,revitpo_711911,Tick,24,24,0,0,127200,127300,72,5728,5728,OK
40.764282,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127300,-636,-1364,3636,OK
40.764282,HIMS_1453,Tick,252,245,7,-7,127200,127300,201,-28401,-29101,OK
40.764282,Globetrotters_20813,Tick,0,0,0,0,127200,127300,0,0,0,OK
41.025486,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127300,3833,27967,20767,OK
41.025486,FiscalFuries_21347,Tick,74,32,42,-42,127200,127300,2702,9498,5298,OK
41.025486,Lzxssx_522213,Tick,373,358,15,-15,127200,127300,923,-53323,-54823,OK
41.025486,revitpo_711911,Tick,24,24,0,0,127200,127300,72,5728,5728,OK
41.025486,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127300,-636,-1364,3636,OK
41.025486,HIMS_1453,Tick,252,245,7,-7,127200,127300,201,-28401,-29101,OK
41.025486,Globetrotters_20813,Tick,0,0,0,0,127200,127300,0,0,0,OK
41.244479,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127300,3833,27967,20767,OK
41.244479,FiscalFuries_21347,Tick,74,32,42,-42,127200,127300,2702,9498,5298,OK
41.244479,Lzxssx_522213,Tick,373,358,15,-15,127200,127300,923,-53323,-54823,OK
41.244479,revitpo_711911,Tick,24,24,0,0,127200,127300,72,5728,5728,OK
41.244479,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127300,-636,-1364,3636,OK
41.244479,HIMS_1453,Tick,252,245,7,-7,127200,127300,201,-28401,-29101,OK
41.244479,Globetrotters_20813,Tick,0,0,0,0,127200,127300,0,0,0,OK
41.486255,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127300,3833,27967,20767,OK
41.486255,FiscalFuries_21347,Tick,74,32,42,-42,127200,127300,2702,9498,5298,OK
41.486255,Lzxssx_522213,Tick,373,358,15,-15,127200,127300,923,-53323,-54823,OK
41.486255,revitpo_711911,Tick,24,24,0,0,127200,127300,72,5728,5728,OK
41.486255,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127300,-636,-1364,3636,OK
41.486255,HIMS_1453,Tick,252,245,7,-7,127200,127300,201,-28401,-29101,OK
41.486255,Globetrotters_20813,Tick,0,0,0,0,127200,127300,0,0,0,OK
41.773118,Jagiellonian5_99816,Tick,111,39,72,-72,127200,127300,3833,27967,20767,OK
41.773118,FiscalFuries_21347,Tick,74,32,42,-42,127200,127300,2702,9498,5298,OK
41.773118,Lzxssx_522213,Tick,373,358,15,-15,127200,127300,923,-53323,-54823,OK
41.773118,revitpo_711911,Tick,24,24,0,0,127200,127300,72,5728,5728,OK
41.773118,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127300,-636,-1364,3636,OK
41.773118,HIMS_1453,Tick,252,245,7,-7,127200,127300,201,-28401,-29101,OK
41.773118,Globetrotters_20813,Tick,0,0,0,0,127200,127300,0,0,0,OK
42.027636,Jagiellonian5_99816,Tick,111,39,72,-72,127100,127600,3833,27967,9607,OK
42.027636,FiscalFuries_21347,Tick,74,32,42,-42,127100,127600,2702,9498,-1212,OK
42.027636,Lzxssx_522213,Tick,383,358,25,-25,127100,127600,796,-52196,-58571,OK
42.027636,revitpo_711911,Tick,24,24,0,0,127100,127600,72,5728,5728,OK
42.027636,theMoneyMakers_420698,Tick,0,50,-50,50,127100,127600,-636,-1364,11386,OK
42.027636,HIMS_1453,Tick,262,245,17,-17,127100,127600,74,-27274,-31609,OK
42.027636,Globetrotters_20813,Tick,0,0,0,0,127100,127600,0,0,0,OK
42.209957,Jagiellonian5_99816,Tick,121,39,82,-82,127400,127600,4088,28712,12312,OK
42.209957,FiscalFuries_21347,Tick,74,32,42,-42,127400,127600,2702,9498,1098,OK
42.209957,Lzxssx_522213,Tick,383,368,15,-15,127400,127600,669,-55069,-58069,OK
42.209957,revitpo_711911,Tick,24,24,0,0,127400,127600,72,5728,5728,OK
42.209957,theMoneyMakers_420698,Tick,0,50,-50,50,127400,127600,-636,-1364,8636,OK
42.209957,HIMS_1453,Tick,262,245,17,-17,127400,127600,74,-27274,-30674,OK
42.209957,Globetrotters_20813,Tick,0,0,0,0,127400,127600,0,0,0,OK
42.547522,Jagiellonian5_99816,Tick,121,39,82,-82,127400,127600,4088,28712,12312,OK
42.547522,FiscalFuries_21347,Tick,74,32,42,-42,127400,127600,2702,9498,1098,OK
42.547522,Lzxssx_522213,Tick,393,368,25,-25,127400,127600,542,-56942,-61942,OK
42.547522,revitpo_711911,Tick,24,24,0,0,127400,127600,72,5728,5728,OK
42.547522,theMoneyMakers_420698,Tick,0,50,-50,50,127400,127600,-636,-1364,8636,OK
42.547522,HIMS_1453,Tick,272,245,27,-27,127400,127600,-53,-29147,-34547,OK
42.547522,Globetrotters_20813,Tick,0,0,0,0,127400,127600,0,0,0,OK
42.757541,Jagiellonian5_99816,Tick,121,39,82,-82,127200,127600,4088,28712,7802,OK
42.757541,FiscalFuries_21347,Tick,74,32,42,-42,127200,127600,2702,9498,-1212,OK
42.757541,Lzxssx_522213,Tick,393,370,23,-23,127200,127600,593,-57393,-63258,OK
42.757541,revitpo_711911,Tick,26,24,2,-2,127200,127600,47,5753,5243,OK
42.757541,theMoneyMakers_420698,Tick,0,50,-50,50,127200,127600,-636,-1364,11386,OK
42.757541,HIMS_1453,Tick,272,245,27,-27,127200,127600,-53,-29147,-36032,OK
42.757541,Globetrotters_20813,Tick,0,0,0,0,127200,127600,0,0,0,OK
